Program,State,CD,Facilities,Percent
CAA,LA,,45,0.5092225868507413
CWA,LA,,3977,26.970025769700257
RCRA,LA,,231,1.3316423589093214
CAA,LA,1,6,1.5463917525773196
CWA,LA,1,911,29.927726675427067
RCRA,LA,1,32,1.103448275862069
