Program,State,CD,Facilities,Percent
CAA,OH,,51,0.708136628714246
CWA,OH,,1951,52.47444862829478
RCRA,OH,,224,1.1604413821685748
CAA,OH,16,2,0.4048582995951417
CWA,OH,16,145,63.31877729257642
RCRA,OH,16,7,0.6704980842911877
