Date,Count
2001,145
2002,116
2003,108
2004,83
2005,97
2006,100
2007,69
2008,53
2009,80
2010,92
2011,89
2012,86
2013,75
2014,88
2015,80
2016,72
2017,72
2018,59
2019,47
2020,14
