Date,Count
2001,10
2002,5
2003,7
2004,5
2005,5
2006,4
2007,6
2008,8
2009,6
2010,8
2011,10
2012,22
2013,6
2014,11
2015,11
2016,12
2017,11
2018,37
2019,46
2020,27
