Date,Sum_District,Sum_State
2010,15702001.311468003,163293975.19379792
2011,13647258.889623996,166722597.35424703
2012,11317807.112818997,156452492.69041997
2013,12929785.694,157222360.42999992
2014,13483698.868197,161334236.360197
2015,11161991.465197,143057142.461197
2016,9941465.101773,139372152.51277292
2017,10444605.936788002,138486643.37378806
2018,12419005.53,146262510.55799994
