Date,Amount,Count
2001,235000.0,6
2002,190000.0,8
2003,251750.0,11
2004,200900.0,7
2005,244800.0,14
2006,72100.0,7
2007,657049.12,4
2008,899374.5,16
2009,224410.0,16
2010,121695.0,10
2011,491723.92,18
2012,78691.0,13
2013,14030.0,18
2014,1009379.5,32
2015,555250.0,35
2016,113224.0,20
2017,221741.0,42
2018,1421447.38,87
2019,1131387.13,68
2020,2532411.73,61
