Date,Amount,Count
2001,0.0,1
2002,0.0,3
2003,0.0,1
2004,0.0,0
2005,236000.0,1
2006,0.0,0
2007,0.0,0
2008,6127.0,3
2009,0.0,0
2010,6250.0,3
2011,11000.0,1
2012,0.0,1
2013,1000.0,1
2014,1000.0,2
2015,451000.0,3
2016,0.0,0
2017,3000.0,1
2018,5085.0,4
2019,7000.0,2
2020,29000.0,3
