Date,Amount,Count
2001,46848.0,19
2002,72181.0,26
2003,157397.0,66
2004,103482.0,56
2005,132307.0,64
2006,31570.0,21
2007,59820.0,31
2008,98599.0,34
2009,182605.0,52
2010,201817.5,47
2011,400357.75,59
2012,812326.0,60
2013,152521.25,41
2014,403101.0,66
2015,1496869.0,154
2016,886705.0,221
2017,786190.0,120
2018,262000.0,128
2019,1181900.0,142
2020,649600.0,33
