Program,State,CD,Facilities,Percent
CAA,NE,,7,0.16851227732306212
CWA,NE,,334,27.856547122602173
RCRA,NE,,41,1.8911439114391144
CAA,NE,3,5,0.2178649237472767
CWA,NE,3,183,26.95139911634757
RCRA,NE,3,15,1.953125
