Date,Amount,Count
2001,4119283.24,37
2002,81000.0,35
2003,186800.0,40
2004,132700.0,41
2005,223845.0,33
2006,94500.0,42
2007,317426.0,26
2008,201203.6,23
2009,50440.0,37
2010,298200.0,38
2011,56100.0,34
2012,171000.0,35
2013,68700.0,23
2014,1370787.0,24
2015,10000.0,13
2016,20000.0,9
2017,204576.5,14
2018,0.0,11
2019,6500.0,14
2020,11500.0,8
