Date,Count
2001,48
2002,38
2003,21
2004,45
2005,39
2006,77
2007,62
2008,72
2009,37
2010,27
2011,23
2012,29
2013,26
2014,20
2015,19
2016,32
2017,19
2018,34
2019,41
2020,22
