Program,State,CD,Facilities,Percent
CAA,CA,,185,13.633014001473839
CWA,CA,,1363,12.946428571428573
RCRA,CA,,356,0.288745417383123
CAA,CA,33,3,18.75
CWA,CA,33,14,12.068965517241379
RCRA,CA,33,2,0.23282887077997672
