Program,State,CD,Facilities,Percent
CAA,IL,,36,0.23637557452396585
CWA,IL,,2067,26.736515327900662
RCRA,IL,,260,1.3121372697451426
CAA,IL,11,0,0.0
CWA,IL,11,47,19.10569105691057
RCRA,IL,11,5,0.5154639175257731
