Date,Count
2001,17
2002,73
2003,51
2004,75
2005,52
2006,48
2007,59
2008,60
2009,70
2010,50
2011,52
2012,93
2013,106
2014,70
2015,56
2016,64
2017,52
2018,67
2019,85
2020,65
