Program,State,CD,Facilities,Percent
CAA,MD,,17,0.16624291022882848
CWA,MD,,1254,25.72307692307692
RCRA,MD,,36,0.3287971504246963
CAA,MD,8,2,0.15267175572519084
CWA,MD,8,95,29.874213836477985
RCRA,MD,8,2,0.18726591760299627
