Date,Count
2001,18
2002,26
2003,32
2004,44
2005,23
2006,38
2007,39
2008,46
2009,15
2010,16
2011,40
2012,14
2013,42
2014,16
2015,62
2016,42
2017,33
2018,14
2019,16
2020,3
