AK,0
AL,0
AR,0
AZ,1
CA,18
CA,29
CA,36
CA,44
CA,50
CA,52
CA,6
CA,9
CO,1
DE,0
FL,12
FL,14
FL,15
FL,9
GA,1
GA,7
IA,0
IA,2
IA,4
IL,0
IL,1
IL,13
IL,15
IL,16
IL,2
IL,9
IN,0
IN,5
IN,8
KS,2
KY,2
LA,1
LA,2
MA,0
MA,4
MD,0
MD,3
MI,12
MI,6
MI,7
MN,1
MO,2
MO,7
MS,0
