NC,1
NC,2
NC,8
ND,0
NE,2
NH,2
NJ,0
NJ,6
NM,3
NY,0
NY,1
NY,16
NY,2
NY,20
NY,24
NY,27
NY,9
OH,1
OH,12
OH,5
OH,6
OK,0
OK,2
OR,0
OR,2
OR,5
PA,1
PA,10
PA,18
RI,0
SC,3
SD,0
TX,10
TX,17
TX,21
TX,22
TX,23
TX,24
TX,26
TX,31
TX,33
VA,4
VA,9
VT,0
WA,3
WA,5
WV,0
WV,1
WY,0
