Program,State,CD,Facilities,Percent
CAA,CO,,54,0.27760641579272055
CWA,CO,,1834,20.33259423503326
RCRA,CO,,51,0.8561356387443344
CAA,CO,1,0,0.0
CWA,CO,1,136,19.970631424375917
RCRA,CO,1,14,1.4084507042253522
