Date,Count
2001,2
2002,1
2003,2
2004,1
2005,1
2006,0
2007,1
2008,1
2009,1
2010,2
2011,1
2012,1
2013,2
2014,1
2015,10
2016,6
2017,5
2018,6
2019,6
2020,2
