Date,Amount,Count
2001,7500,2
2002,487700,4
2003,0,0
2004,28700,3
2005,42025,5
2006,8850,2
2007,122700,5
2008,47800,1
2009,162000,3
2010,154875,4
2011,893750,9
2012,29250,2
2013,467250,5
2014,243925,7
2015,145750,8
2016,1211500,7
2017,199125,3
2018,272000,5
2019,244875,4
2020,85500,2
