Program,State,CD,Facilities,Percent
CAA,KY,,8,1.171303074670571
CWA,KY,,2073,25.237399561723883
RCRA,KY,,74,3.7055583375062593
CAA,KY,3,2,2.127659574468085
CWA,KY,3,111,16.567164179104477
RCRA,KY,3,11,3.089887640449438
