Date,Count
2001,56
2002,31
2003,42
2004,39
2005,26
2006,38
2007,37
2008,39
2009,45
2010,52
2011,114
2012,103
2013,85
2014,111
2015,142
2016,208
2017,109
2018,155
2019,203
2020,141
