Date,Amount,Count
2001,293200.0,39
2002,143000.0,47
2003,429000.0,42
2004,141100.0,48
2005,443700.0,45
2006,24200.0,29
2007,23200.0,21
2008,415500.0,51
2009,141542.0,46
2010,95100.0,32
2011,522910.0,32
2012,397606.0,26
2013,165900.0,36
2014,106172.0,41
2015,23780.0,38
2016,455165.0,30
2017,1427052.0,31
2018,246650.0,28
2019,56740.0,20
2020,185000.0,7
