Date,Amount,Count
2001,0,6
2002,435881,9
2003,26650,2
2004,0,2
2005,171100,7
2006,45625,6
2007,257300,5
2008,93560,9
2009,0,0
2010,296562,4
2011,23130,5
2012,29575,1
2013,0,0
2014,3870,2
2015,0,0
2016,0,0
2017,23906,1
