Date,Count
2001,28
2002,20
2003,23
2004,63
2005,17
2006,17
2007,56
2008,53
2009,17
2010,31
2011,25
2012,25
2013,36
2014,34
2015,10
2016,7
2017,19
2018,54
2019,19
2020,5
