Program,State,CD,Facilities,Percent
CAA,MA,,78,1.9417475728155338
CWA,MA,,492,10.962566844919785
RCRA,MA,,354,1.9710467706013364
CAA,MA,5,5,1.65016501650165
CWA,MA,5,18,4.904632152588556
RCRA,MA,5,30,1.670378619153675
