Program,State,CD,Facilities,Percent
CAA,CO,,54,0.27760641579272055
CWA,CO,,1834,20.33259423503326
RCRA,CO,,51,0.8561356387443344
CAA,CO,5,2,0.2932551319648094
CWA,CO,5,201,20.743034055727556
RCRA,CO,5,4,0.6116207951070336
