Program,State,CD,Facilities,Percent
CAA,SC,,17,0.7688828584350972
CWA,SC,,544,19.868517165814463
RCRA,SC,,64,1.2620784855058176
CAA,SC,3,2,0.5333333333333333
CWA,SC,3,108,39.130434782608695
RCRA,SC,3,10,1.5847860538827259
