Date,Count
2001,74
2002,114
2003,123
2004,122
2005,148
2006,117
2007,233
2008,175
2009,120
2010,128
2011,188
2012,142
2013,119
2014,141
2015,147
2016,143
2017,168
2018,306
2019,265
2020,145
