Date,Count
2001,147
2002,158
2003,170
2004,117
2005,135
2006,114
2007,215
2008,219
2009,166
2010,183
2011,167
2012,175
2013,206
2014,240
2015,239
2016,201
2017,190
2018,229
2019,152
2020,103
