Program,State,CD,Facilities,Percent
CAA,IN,,160,8.639308855291576
CWA,IN,,912,7.800205268559698
RCRA,IN,,190,2.183657050913688
CAA,IN,6,15,7.853403141361256
CWA,IN,6,152,12.228479485116653
RCRA,IN,6,21,2.5
