Date,Sum_District,Sum_State
2010,14345913.014705002,142250851.97105503
2011,16387736.641999999,156561165.0192998
2012,15336878.309975002,153233423.52200013
2013,17055181.39,150003094.1399999
2014,17156703.053999998,149788437.00000003
2015,17122807.083999995,150201299.9261999
2016,17094748.44,150113646.80399996
2017,16736270.870000001,152021365.52100003
2018,19089243.213999998,156768065.1294605
