Date,Count
2001,115
2002,64
2003,57
2004,56
2005,34
2006,63
2007,59
2008,66
2009,84
2010,84
2011,68
2012,62
2013,45
2014,45
2015,44
2016,54
2017,42
2018,41
2019,36
2020,32
