Program,State,CD,Facilities,Percent
CAA,LA,,45,0.5092225868507413
CWA,LA,,3977,26.970025769700257
RCRA,LA,,231,1.3316423589093214
CAA,LA,5,2,0.6060606060606061
CWA,LA,5,476,31.37771918259723
RCRA,LA,5,25,1.3919821826280625
