Date,Count
2001,4
2002,9
2003,5
2004,4
2005,18
2006,27
2007,11
2008,7
2009,27
2010,30
2011,7
2012,18
2013,18
2014,16
2015,3
2016,3
2017,7
2018,6
2019,4
2020,3
