Program,State,CD,Facilities,Percent
CAA,NC,,75,2.524402558061259
CWA,NC,,977,15.689738236711095
RCRA,NC,,60,0.751503006012024
CAA,NC,2,3,1.5463917525773196
CWA,NC,2,54,14.099216710182768
RCRA,NC,2,2,0.437636761487965
