Date,Count
2001,7
2002,36
2003,22
2004,24
2005,33
2006,42
2007,52
2008,24
2009,41
2010,43
2011,26
2012,49
2013,35
2014,37
2015,49
2016,49
2017,51
2018,38
2019,53
2020,21
