Date,Sum_District,Sum_State
2010,2908619.8655479997,60663478.219366
2011,2623890.6949,59354114.972600035
2012,3221390.420385,59030720.61868397
2013,3868457.5299999984,61707263.0987
2014,3704698.6499999994,61340597.565813005
2015,3847853.3200000003,58251755.59805204
2016,3166886.641999999,52689725.79502497
2017,3109942.6399999997,51687607.939737
2018,3479281.6119999993,55229883.49626799
