Program,State,CD,Facilities,Percent
CAA,AZ,,5,1.25
CWA,AZ,,84,10.5
RCRA,AZ,,39,0.9215500945179583
CAA,AZ,4,2,4.444444444444445
CWA,AZ,4,18,28.57142857142857
RCRA,AZ,4,1,0.2785515320334262
