Date,Count
2001,2
2002,19
2003,15
2004,15
2005,17
2006,12
2007,12
2008,19
2009,10
2010,5
2011,5
2012,7
2013,22
2014,12
2015,2
2016,14
2017,12
2018,3
2019,9
2020,13
