Date,Amount,Count
2001,43499.0,33
2002,45603.0,42
2003,57786.0,71
2004,50574.53,68
2005,20065.82,30
2006,38377.0,51
2007,61861.06,65
2008,89686.23,58
2009,48010.149999999994,67
2010,165919.15,94
2011,221024.68999999997,60
2012,173146.65,41
2013,397674.14,48
2014,22598.5,23
2015,50709.83,24
2016,26162.980000000003,23
2017,14607.74,20
2018,25358.45,26
2019,50728.7,43
2020,12511.01,14
