Date,Count
2001,12
2002,11
2003,11
2004,14
2005,10
2006,19
2007,18
2008,15
2009,16
2010,13
2011,13
2012,3
2013,5
2014,6
2015,6
2016,1
2017,3
2018,3
2019,6
2020,2
