Date,Amount,Count
2001,16842.0,12
2002,5250.0,14
2003,32300.0,11
2004,24237.0,10
2005,4500.0,9
2006,5500.0,10
2007,0.0,14
2008,0.0,5
2009,1000.0,28
2010,0.0,17
2011,166442.08000000002,15
2012,16488.0,6
2013,0.0,2
2014,0.0,0
2015,6000.0,7
2016,19200.0,1
2017,0.0,0
2018,14207.0,8
2019,0.0,1
2020,0.0,1
