Date,Amount,Count
2001,807702,9
2002,57580,7
2003,151990,14
2004,1034710,10
2005,681000,12
2006,39900,9
2007,144535,12
2008,90900,13
2009,984200,8
2010,30200,4
2011,105800,16
2012,211600,17
2013,27400,8
2014,19500,2
2015,47700,9
2016,714900,7
2017,0,0
2018,9400,1
2019,38800,2
2020,123461,1
