Program,State,CD,Facilities,Percent
CAA,TX,,278,5.009911695801046
CWA,TX,,2664,6.977475117862755
RCRA,TX,,369,2.504241601628775
CAA,TX,29,12,9.523809523809524
CWA,TX,29,98,9.702970297029703
RCRA,TX,29,28,4.8359240069084635
