Program,State,CD,Facilities,Percent
CAA,NY,,23,0.1896437994722955
CWA,NY,,2249,31.1884620718347
RCRA,NY,,249,0.8040038747174685
CAA,NY,9,1,0.2857142857142857
CWA,NY,9,3,75.0
RCRA,NY,9,7,1.0752688172043012
