Date,Count
2001,42
2002,45
2003,89
2004,97
2005,73
2006,95
2007,109
2008,120
2009,140
2010,80
2011,103
2012,83
2013,46
2014,44
2015,57
2016,67
2017,332
2018,196
2019,102
2020,29
