Program,State,CD,Facilities,Percent
CAA,NV,,11,5.88235294117647
CWA,NV,,43,0.880065493246009
RCRA,NV,,37,1.6459074733096084
CAA,NV,3,3,15.0
CWA,NV,3,6,0.43478260869565216
RCRA,NV,3,4,1.2861736334405145
