Date,Sum_District,Sum_State
2010,2840006.91093,20057971.058570005
2011,3463869.1473200005,18106771.87125
2012,4222789.688,18372948.780935995
2013,4005506.462,19302796.152
2014,3597522.928,19847594.772
2015,4321522.518,18284532.953999996
2016,4182143.156,17599124.141999997
2017,3693345.8200000003,16353754.762
2018,3962814.9860000005,17168467.108
