Date,Count
2001,65
2002,32
2003,63
2004,106
2005,97
2006,93
2007,73
2008,94
2009,46
2010,76
2011,68
2012,76
2013,75
2014,71
2015,89
2016,144
2017,67
2018,41
2019,27
2020,6
