Date,Count
2001,1
2002,0
2003,0
2004,1
2005,0
2006,0
2007,3
2008,1
2009,0
2010,1
2011,3
2012,1
2013,0
2014,0
2015,1
2016,1
2017,0
2018,3
2019,1
2020,1
