Date,Count
2001,107
2002,109
2003,119
2004,98
2005,99
2006,82
2007,92
2008,106
2009,81
2010,135
2011,88
2012,93
2013,49
2014,103
2015,35
2016,98
2017,39
2018,94
2019,35
2020,10
