Program,State,CD,Facilities,Percent
CAA,IL,,36,0.23637557452396585
CWA,IL,,2067,26.736515327900662
RCRA,IL,,260,1.3121372697451426
CAA,IL,1,0,0.0
CWA,IL,1,17,13.385826771653544
RCRA,IL,1,11,1.3888888888888888
