Date,Count
2001,32
2002,43
2003,56
2004,43
2005,22
2006,31
2007,32
2008,94
2009,69
2010,51
2011,55
2012,69
2013,109
2014,93
2015,72
2016,75
2017,50
2018,38
2019,26
2020,5
