Program,State,CD,Facilities,Percent
CAA,FL,,81,2.038248616004026
CWA,FL,,508,2.3938551434899393
RCRA,FL,,192,0.6816729390044735
CAA,FL,25,5,4.098360655737705
CWA,FL,25,3,0.7058823529411765
RCRA,FL,25,11,1.098901098901099
