Program,State,CD,Facilities,Percent
CAA,NJ,,16,0.26468155500413565
CWA,NJ,,2206,20.388170055452864
RCRA,NJ,,276,2.3695054945054945
CAA,NJ,5,0,0.0
CWA,NJ,5,153,18.4115523465704
RCRA,NJ,5,12,1.4018691588785046
