,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
17552,ROBERTO M MELENDEZ HOUTEX READY MIX CONCRETE MATERIALS,12,,http://echo.epa.gov/detailed-facility-report?fid=110070051215,29.64334,-95.31812
46394,ODI & SON CONCRETE COMPANY,12,,http://echo.epa.gov/detailed-facility-report?fid=110070080378,29.643390000000004,-95.31425
57124,MADDEN SITE,12,,http://echo.epa.gov/detailed-facility-report?fid=110070048812,29.63452,-95.31286
69472,TORRES BROTHERS READY MIX,12,,http://echo.epa.gov/detailed-facility-report?fid=110063719622,29.61219,-95.35059
99454,D&D READY MIX CONCRETE,12,,http://echo.epa.gov/detailed-facility-report?fid=110069589261,29.60771,-95.33502
38981,SANTOS USA CORPORATION,11,,http://echo.epa.gov/detailed-facility-report?fid=110063981375,29.728040000000004,-95.55223
48575,KEEGANS BAYOU WWTP,10,,http://echo.epa.gov/detailed-facility-report?fid=110005169600,29.67085,-95.54144
60602,CITY OF HOUSTON UPPER BRAYS WWTF,10,,http://echo.epa.gov/detailed-facility-report?fid=110010922323,29.71676,-95.5922
66929,HOLMES ROAD PLANT B,10,,http://echo.epa.gov/detailed-facility-report?fid=110032944615,29.65414,-95.44109
47770,THREE L,9,,http://echo.epa.gov/detailed-facility-report?fid=110041730419,29.63312,-95.4063
70152,NORTH MISSION GLEN MUD WWTP,9,,http://echo.epa.gov/detailed-facility-report?fid=110009776661,29.679111,-95.665778
81352,MURPHY USA 6765,9,,http://echo.epa.gov/detailed-facility-report?fid=110034721380,29.688833,-95.585566
94793,CITY OF HOUSTON,9,,http://echo.epa.gov/detailed-facility-report?fid=110064257316,29.66529,-95.29868
101890,BELTWAY WWTP,9,,http://echo.epa.gov/detailed-facility-report?fid=110010922895,29.70102,-95.67086
29869,WILLIAMS BROTHERS CONSTRUCTION,8,,http://echo.epa.gov/detailed-facility-report?fid=110037529065,29.665276,-95.414012
40180,CITY OF MEADOWS PLACE,8,,http://echo.epa.gov/detailed-facility-report?fid=110034193511,29.656356,-95.585799
53678,PULICE CONSTRUCTION,8,,http://echo.epa.gov/detailed-facility-report?fid=110070256800,29.668227,-95.380488
61720,BEECHNUT MUD WWTP,8,,http://echo.epa.gov/detailed-facility-report?fid=110009776698,29.68867,-95.62633
88194,ALMEDA SIMS WWTP,8,,http://echo.epa.gov/detailed-facility-report?fid=110015742838,29.629134000000004,-95.409126
58028,FT BEND CO MUD 134A WWTF,7,,http://echo.epa.gov/detailed-facility-report?fid=110024812354,29.66538,-95.69138
