Date,Sum_District,Sum_State
2010,3329588.4320000005,11606163.672125
2011,2356908.376,10385885.906106003
2012,1983628.5010000002,10575696.718248997
2013,2582751.317,10518822.741000004
2014,2493503.3340000003,10368069.536999997
2015,2567800.4460000005,11036524.545999995
2016,2377545.708,10498268.174000002
2017,1886478.504,9772767.873000002
2018,3752349.4200000004,11446887.545999998
