Date,Count
2001,80
2002,115
2003,145
2004,119
2005,162
2006,159
2007,150
2008,125
2009,124
2010,102
2011,115
2012,107
2013,72
2014,77
2015,100
2016,86
2017,84
2018,78
2019,61
2020,27
