Date,Count
2001,1503
2002,1546
2003,1061
2004,944
2005,1112
2006,1075
2007,1039
2008,472
2009,696
2010,699
2011,90
2012,93
2013,96
2014,73
2015,66
2016,60
2017,60
2018,30
2019,85
2020,7
