Program,State,CD,Facilities,Percent
CAA,CA,,185,13.633014001473839
CWA,CA,,1363,12.946428571428573
RCRA,CA,,356,0.288745417383123
CAA,CA,32,1,3.4482758620689653
CWA,CA,32,60,18.461538461538463
RCRA,CA,32,9,0.7922535211267605
