Date,Count
2001,22
2002,14
2003,35
2004,12
2005,15
2006,17
2007,35
2008,42
2009,61
2010,17
2011,39
2012,27
2013,41
2014,65
2015,34
2016,28
2017,60
2018,29
2019,54
2020,19
