Date,Amount,Count
2001,62594305.0,14110
2002,10356767.0,424
2003,22627664.0,359
2004,15095314.0,324
2005,132271694.0,507
2006,11249932.0,377
2007,19298827.78,426
2008,90625002.0,836
2009,36692679.0,704
2010,40598294.0,610
2011,26747242.0,582
2012,60284583.0,424
2013,13317033.120000001,365
2014,13570332.0,302
2015,6956112.6,213
2016,11201666.0,252
2017,9670215.0,154
2018,24392821.0,238
2019,10139328.0,256
2020,4465442.0,261
